   8.92000008       18.2251320       2.04317617    
   8.96000004       18.2946682       2.04181552    
   9.00000000       18.3641758       2.04046392    
   9.03999996       18.4338093       2.03913832    
   9.07999992       18.5034027       2.03781962    
   9.11999989       18.5731182       2.03652620    
   9.15999985       18.6423836       2.03519464    
   9.19999981       18.7116051       2.03387022    
   9.23999977       18.7802238       2.03249192    
   9.27999973       18.8489609       2.03113818    
   9.31999969       18.9174519       2.02976966    
   9.35999966       18.9861240       2.02843213    
   9.39999962       19.0554733       2.02717805    
   9.43999958       19.1237392       2.02582002    
   9.47999954       19.1922989       2.02450418    
   9.51999950       19.2606888       2.02318168    
   9.55999947       19.3291588       2.02187872    
   9.59999943       19.3967972       2.02049994    
   9.63999939       19.4640617       2.01909375    
   9.67999935       19.5318089       2.01774907    
   9.71999931       19.5996189       2.01642179    
   9.76000023       19.6674042       2.01510286    
   9.80000019       19.7349300       2.01376843    
   9.84000015       19.8018742       2.01238561    
   9.88000011       19.8687420       2.01100636    
   9.92000008       19.9353046       2.00960732    
   9.96000004       20.0017204       2.00820494    
   10.0000000       20.0681458       2.00681448    
   10.0400000       20.1340466       2.00538301    
   10.0799999       20.2006798       2.00403571    
   10.1199999       20.2666740       2.00263572    
   10.1599998       20.3319130       2.00117254    
   10.1999998       20.3983498       1.99983823    
   10.2399998       20.4648819       1.99852371    
   10.2799997       20.5307426       1.99715400    
   10.3199997       20.5965595       1.99579072    
   10.3599997       20.6622505       1.99442577    
   10.3999996       20.7273178       1.99301136    
   10.4399996       20.7928181       1.99164927    
   10.4799995       20.8576851       1.99023724    
   10.5199995       20.9227581       1.98885548    
   10.5599995       20.9869709       1.98740268    
   10.5999994       21.0514221       1.98598337    
   10.6399994       21.1155205       1.98454154    
   10.6799994       21.1800747       1.98315322    
   10.7199993       21.2443447       1.98174870    
   10.7600002       21.3088112       1.98037279    
   10.8000002       21.3732471       1.97900438    
   10.8400002       21.4371090       1.97759306    
   10.8800001       21.5013046       1.97622287    
   10.9200001       21.5651989       1.97483504    
   10.9600000       21.6292858       1.97347498    
   11.0000000       21.6937103       1.97215545    
   11.0400000       21.7579384       1.97082782    
   11.0799999       21.8224106       1.96953166    
   11.1199999       21.8868256       1.96823978    
   11.1599998       21.9510422       1.96693933    
   11.1999998       22.0149746       1.96562278    
   11.2399998       22.0784054       1.96427095    
   11.2799997       22.1418972       1.96293414    
   11.3199997       22.2052708       1.96159637    
   11.3599997       22.2691383       1.96031153    
   11.3999996       22.3329372       1.95902967    
   11.4399996       22.3971481       1.95779276    
   11.4799995       22.4606438       1.95650220    
   11.5199995       22.5250359       1.95529830    
   11.5599995       22.5891705       1.95408058    
   11.5999994       22.6527157       1.95282042    
   11.6399994       22.7163677       1.95157814    
   11.6799994       22.7800598       1.95034766    
   11.7199993       22.8442745       1.94917035    
   11.7599993       22.9080791       1.94796598    
   11.8000002       22.9723454       1.94680893    
   11.8400002       23.0366688       1.94566453    
   11.8800001       23.1006088       1.94449568    
   11.9200001       23.1649151       1.94336534    
   11.9600000       23.2289238       1.94221771    
   12.0000000       23.2930241       1.94108534    
   12.0400000       23.3571491       1.93996251    
   12.0799999       23.4197960       1.93872488    
   12.1199999       23.4827328       1.93751919    
   12.1599998       23.5454998       1.93630755    
   12.1999998       23.6084480       1.93511868    
   12.2399998       23.6710587       1.93391001    
   12.2799997       23.7333069       1.93267977    
   12.3199997       23.7951164       1.93142188    
   12.3599997       23.8578396       1.93024600    
   12.3999996       23.9201336       1.92904305    
   12.4399996       23.9823875       1.92784476    
   12.4799995       24.0449219       1.92667651    
   12.5199995       24.1069641       1.92547643    
   12.5599995       24.1690769       1.92428970    
   12.5999994       24.2308750       1.92308545    
   12.6399994       24.2929802       1.92191303    
   12.6799994       24.3560333       1.92082286    
   12.7199993       24.4189186       1.91972637    
   12.7599993       24.4812412       1.91859269    
   12.7999992       24.5430622       1.91742682    
   12.8400002       24.6057434       1.91633511    
   12.8800001       24.6677895       1.91520107    
   12.9200001       24.7300053       1.91408706    
   12.9600000       24.7924366       1.91299665    
   13.0000000       24.8545036       1.91188490    
   13.0400000       24.9165096       1.91077530    
   13.0799999       24.9782028       1.90964854    
   13.1199999       25.0399837       1.90853536    
   13.1599998       25.1014061       1.90740168    
   13.1999998       25.1631794       1.90630150    
   13.2399998       25.2246399       1.90518427    
   13.2799997       25.2862511       1.90408516    
   13.3199997       25.3472481       1.90294659    
   13.3599997       25.4085674       1.90183890    
   13.3999996       25.4693241       1.90069592    
   13.4399996       25.5293598       1.89950597    
   13.4799995       25.5894222       1.89832520    
   13.5199995       25.6498547       1.89717865    
   13.5599995       25.7099380       1.89601326    
   13.5999994       25.7699718       1.89485097    
   13.6399994       25.8300705       1.89370024    
   13.6799994       25.8907108       1.89259589    
   13.7199993       25.9511833       1.89148581    
   13.7599993       26.0108719       1.89032507    
   13.7999992       26.0704803       1.88916540    
   13.8400002       26.1299686       1.88800347    
   13.8800001       26.1897850       1.88687205    
   13.9200001       26.2486305       1.88567746    
